,0,1,name
0,Price,1078.3,TTEX
1,Mkt Cap,67674.0,TTEX
2,Vol,0.1,TTEX
3,P/E,26.4,TTEX
4,P/CF,25.5,TTEX
5,EPS (TTM),40.8,TTEX
6,% ch,0.6,TTEX
7,No. of shares,62.76,TTEX
8,% ch week,4.7,TTEX
9,% ch 1-mth,18.9,TTEX
10,% ch 12-mth,66.7,TTEX
11,52 week H/L,"1,098.8/501.0",TTEX
12,52weekHigh,"1,098.8",TTEX
13,52weekLow,501.0,TTEX
14,Indian Promoters,45.1%,TTEX
15,Foreign collaborators,0.0%,TTEX
16,Indian inst/Mut Fund,3.8%,TTEX
17,FIIs,3.5%,TTEX
18,ADR/GDR,0.0%,TTEX
19,Free float,47.7%,TTEX
20,Shareholders,56376,TTEX
21,Pledged promoter(s) holding,0.0%,TTEX
22,REGD OFF,"ITPB Road, Whitefield, Bangalore - 560 048",TTEX
23,E-MAIL,gvnathan@tataelxsi.co.in,TTEX
24,TELEPHONE,(080) 2297 9316,TTEX
25,SECTOR,SOFTWARE,TTEX
26,TR AGENT,"TSR Darashaw, H. Moosa Patrawala Indl. Est., E.Moses Rd., Mumbai-11",TTEX
27,AUDITOR,Deloitte Haskins & Sells,TTEX
28,CHM, S. Ramadorai,TTEX
29,COMP SEC, G. Vaidyanathan,TTEX
30,YEAR OF INC, 1992,TTEX
31,BSE CODE, 500408,TTEX
32,FV (Rs), 10,TTEX
33,DIV YIELD (%), 1.0,TTEX
