,0,1,name
0,Price,324.8,SSOW
1,Mkt Cap,34156.0,SSOW
2,Vol,26.8,SSOW
3,P/E,12.2,SSOW
4,P/CF,13.1,SSOW
5,EPS (TTM),26.7,SSOW
6,% ch,4.0,SSOW
7,No. of shares,105.16,SSOW
8,% ch week,5.0,SSOW
9,% ch 1-mth,31.9,SSOW
10,% ch 12-mth,3.0,SSOW
11,52 week H/L,354.4/148.1,SSOW
12,52weekHigh,354.4,SSOW
13,52weekLow,148.1,SSOW
14,Indian Promoters,32.8%,SSOW
15,Foreign collaborators,0.0%,SSOW
16,Indian inst/Mut Fund,0.3%,SSOW
17,FIIs,4.9%,SSOW
18,ADR/GDR,0.0%,SSOW
19,Free float,62.0%,SSOW
20,Shareholders,35923,SSOW
21,Pledged promoter(s) holding,5.5%,SSOW
22,REGD OFF,"208, T. V. Industrial Estate, S. K. Ahire Marg, Worli, Mumbai - 400 030",SSOW
23,E-MAIL,investor@sonata-software.com,SSOW
24,TELEPHONE,(080) 6778 2408,SSOW
25,SECTOR,SOFTWARE,SSOW
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",SSOW
27,AUDITOR,Deloitte Haskins & Sells,SSOW
28,CHM, Pradip P. Shah,SSOW
29,COMP SEC, Priya Manoj Jaswani,SSOW
30,YEAR OF INC, 1994,SSOW
31,BSE CODE, 532221,SSOW
32,FV (Rs), 1,SSOW
33,DIV YIELD (%), 3.9,SSOW
