,0,1,name
0,Price,90.0,TRFL
1,Mkt Cap,990.0,TRFL
2,Vol,0.2,TRFL
3,P/E,-0.9,TRFL
4,P/CF,-0.9,TRFL
5,EPS (TTM),-104.5,TRFL
6,% ch,-2.0,TRFL
7,No. of shares,11.00,TRFL
8,% ch week,-11.6,TRFL
9,% ch 1-mth,13.8,TRFL
10,% ch 12-mth,15.0,TRFL
11,52 week H/L,142.0/45.4,TRFL
12,52weekHigh,142.0,TRFL
13,52weekLow,45.4,TRFL
14,Indian Promoters,34.3%,TRFL
15,Foreign collaborators,0.0%,TRFL
16,Indian inst/Mut Fund,8.6%,TRFL
17,FIIs,0.0%,TRFL
18,ADR/GDR,0.0%,TRFL
19,Free float,57.1%,TRFL
20,Shareholders,22205,TRFL
21,Pledged promoter(s) holding,0.0%,TRFL
22,REGD OFF,"11, Station Road, Burmamines, Jamshedpur - 831 007",TRFL
23,E-MAIL,investors@trf.co.in,TRFL
24,TELEPHONE,(0657) 304 6326,TRFL
25,SECTOR,CAPITAL GOODS,TRFL
26,TR AGENT,"TSR Darashaw, H. Moosa Patrawala Indl., Est., E.Moses Road., Mumbai-11",TRFL
27,AUDITOR,Deloitte Haskins & Sells,TRFL
28,CHM, Subodh Bhargava,TRFL
29,COMP SEC, Tarun Kr. Srivastava,TRFL
30,YEAR OF INC, 1962,TRFL
31,BSE CODE, 505854,TRFL
32,FV (Rs), 10,TRFL
33,DIV YIELD (%), -,TRFL
