,0,1,name
0,Price,0.7,MICE
1,Mkt Cap,70.0,MICE
2,Vol,28.9,MICE
3,P/E,-0.3,MICE
4,P/CF,-0.0,MICE
5,EPS (TTM),-2.2,MICE
6,% ch,-4.2,MICE
7,No. of shares,102.49,MICE
8,% ch week,0.0,MICE
9,% ch 1-mth,-26.9,MICE
10,% ch 12-mth,-12.8,MICE
11,52 week H/L,1.1/0.5,MICE
12,52weekHigh,1.1,MICE
13,52weekLow,0.5,MICE
14,Indian Promoters,8.0%,MICE
15,Foreign collaborators,0.0%,MICE
16,Indian inst/Mut Fund,0.0%,MICE
17,FIIs,0.0%,MICE
18,ADR/GDR,0.0%,MICE
19,Free float,91.2%,MICE
20,Shareholders,43926,MICE
21,Pledged promoter(s) holding,54.4%,MICE
22,REGD OFF,"A-4/II, Electronic Complex, Kushaiguda, Hyderabad - 500 062",MICE
23,E-MAIL,investors@mic.co.in,MICE
24,TELEPHONE,(040) 2712 2222,MICE
25,SECTOR,MISCELLANEOUS,MICE
26,TR AGENT,"Venture Capital & Corp., 12-10-167, Bharat Nagar, Hyderabad-18",MICE
27,AUDITOR,Pavuluri & Co.,MICE
28,CHM, M. V. Ramana Rao (MD),MICE
29,COMP SEC, Vijay Kumar Naidu,MICE
30,YEAR OF INC, 1986,MICE
31,BSE CODE, 532850,MICE
32,FV (Rs), 2,MICE
33,DIV YIELD (%), -,MICE
