,0,1,name
0,Price,42.2,IDBI
1,Mkt Cap,67607.0,IDBI
2,Vol,644.4,IDBI
3,P/E,-0.5,IDBI
4,P/CF,-2.1,IDBI
5,EPS (TTM),-80.3,IDBI
6,% ch,-2.5,IDBI
7,No. of shares,1603.96,IDBI
8,% ch week,9.2,IDBI
9,% ch 1-mth,9.8,IDBI
10,% ch 12-mth,50.0,IDBI
11,52 week H/L,55.8/17.5,IDBI
12,52weekHigh,55.8,IDBI
13,52weekLow,17.5,IDBI
14,Indian Promoters,71.7%,IDBI
15,Foreign collaborators,0.0%,IDBI
16,Indian inst/Mut Fund,13.7%,IDBI
17,FIIs,3.4%,IDBI
18,ADR/GDR,0.0%,IDBI
19,Free float,11.2%,IDBI
20,Shareholders,438231,IDBI
21,Pledged promoter(s) holding,0.0%,IDBI
22,REGD OFF,"IDBI Tower, WTC Complex, Cuffe Parade, Mumbai - 400 005",IDBI
23,E-MAIL,idbiequity@idbi.co.in,IDBI
24,TELEPHONE,(022) 6655 2779,IDBI
25,SECTOR,BANKING,IDBI
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",IDBI
27,AUDITOR,Khimji Kunverji & Co.,IDBI
28,CHM, M. S. Raghavan (MD),IDBI
29,COMP SEC, Pawan Agarwal (CCO),IDBI
30,YEAR OF INC, 1964,IDBI
31,BSE CODE, 500116,IDBI
32,FV (Rs), 10,IDBI
33,DIV YIELD (%), -,IDBI
