,0,1,name
0,Price,1307.8,PVR
1,Mkt Cap,54128.0,PVR
2,Vol,4.7,PVR
3,P/E,205.6,PVR
4,P/CF,14.2,PVR
5,EPS (TTM),6.4,PVR
6,% ch,-0.3,PVR
7,No. of shares,41.39,PVR
8,% ch week,6.0,PVR
9,% ch 1-mth,18.6,PVR
10,% ch 12-mth,-14.6,PVR
11,52 week H/L,"2,082.7/706.5",PVR
12,52weekHigh,"2,082.7",PVR
13,52weekLow,706.5,PVR
14,Indian Promoters,31.0%,PVR
15,Foreign collaborators,0.0%,PVR
16,Indian inst/Mut Fund,18.7%,PVR
17,FIIs,15.2%,PVR
18,ADR/GDR,0.0%,PVR
19,Free float,35.1%,PVR
20,Shareholders,14438,PVR
21,Pledged promoter(s) holding,2.0%,PVR
22,REGD OFF,"61, Basant Lok, Vasant Vihar, New Delhi - 110 057",PVR
23,E-MAIL,cosec@pvrcinemas.com,PVR
24,TELEPHONE,(0124) 4708 100,PVR
25,SECTOR,MEDIA,PVR
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",PVR
27,AUDITOR,S. R. Batliboi & Co.,PVR
28,CHM, Ajay Bijli (MD),PVR
29,COMP SEC, N. C. Gupta,PVR
30,YEAR OF INC, 1997,PVR
31,BSE CODE, 532689,PVR
32,FV (Rs), 10,PVR
33,DIV YIELD (%), 0.2,PVR
