,0,1,name
0,Price,89.0,RJSP
1,Mkt Cap,2096.0,RJSP
2,Vol,0.0,RJSP
3,P/E,-13.0,RJSP
4,P/CF,2.1,RJSP
5,EPS (TTM),-6.8,RJSP
6,% ch,-2.2,RJSP
7,No. of shares,23.55,RJSP
8,% ch week,23.5,RJSP
9,% ch 1-mth,21.2,RJSP
10,% ch 12-mth,-16.0,RJSP
11,52 week H/L,130.0/55.6,RJSP
12,52weekHigh,130.0,RJSP
13,52weekLow,55.6,RJSP
14,Indian Promoters,30.1%,RJSP
15,Foreign collaborators,21.3%,RJSP
16,Indian inst/Mut Fund,7.5%,RJSP
17,FIIs,0.0%,RJSP
18,ADR/GDR,0.0%,RJSP
19,Free float,41.1%,RJSP
20,Shareholders,12919,RJSP
21,Pledged promoter(s) holding,0.0%,RJSP
22,REGD OFF,"Kharigram, P.O. Gulabpura, Dist. Bhilwara, Rajasthan - 311 021",RJSP
23,E-MAIL,rswm.investor@lnjbhilwara.com,RJSP
24,TELEPHONE,(0120) 4390 000,RJSP
25,SECTOR,TEXTILES,RJSP
26,TR AGENT,"MCS Ltd, F-65, First Floor, Okhla Industrial Area, Phase I, New Delhi-20",RJSP
27,AUDITOR,S. Bhargava Assoc.,RJSP
28,CHM, Ravi Jhunjhunwala,RJSP
29,COMP SEC, Surender Gupta,RJSP
30,YEAR OF INC, 1960,RJSP
31,BSE CODE, 500350,RJSP
32,FV (Rs), 10,RJSP
33,DIV YIELD (%), 2.2,RJSP
