,0,1,name
0,Price,51.0,RCFL
1,Mkt Cap,28109.0,RCFL
2,Vol,416.0,RCFL
3,P/E,13.5,RCFL
4,P/CF,9.7,RCFL
5,EPS (TTM),3.8,RCFL
6,% ch,2.4,RCFL
7,No. of shares,551.69,RCFL
8,% ch week,4.5,RCFL
9,% ch 1-mth,2.7,RCFL
10,% ch 12-mth,28.2,RCFL
11,52 week H/L,60.0/22.1,RCFL
12,52weekHigh,60.0,RCFL
13,52weekLow,22.1,RCFL
14,Indian Promoters,80.0%,RCFL
15,Foreign collaborators,0.0%,RCFL
16,Indian inst/Mut Fund,8.1%,RCFL
17,FIIs,2.3%,RCFL
18,ADR/GDR,0.0%,RCFL
19,Free float,9.6%,RCFL
20,Shareholders,82087,RCFL
21,Pledged promoter(s) holding,0.0%,RCFL
22,REGD OFF,"Priyadarshini, Eastern Express Highway, Sion, Mumbai - 400 022",RCFL
23,E-MAIL,investorcommunications@rcfltd.com,RCFL
24,TELEPHONE,(022) 2404 5024,RCFL
25,SECTOR,CHEMICALS & PESTICIDES,RCFL
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",RCFL
27,AUDITOR,M. Nissim & Co.,RCFL
28,CHM, R. G. Rajan (MD),RCFL
29,COMP SEC, K. C. Prakash,RCFL
30,YEAR OF INC, 1978,RCFL
31,BSE CODE, 524230,RCFL
32,FV (Rs), 10,RCFL
33,DIV YIELD (%), 1.5,RCFL
