,0,1,name
0,Price,1.1,MRCR
1,Mkt Cap,262.0,MRCR
2,Vol,31.1,MRCR
3,P/E,-0.0,MRCR
4,P/CF,0.1,MRCR
5,EPS (TTM),-25.2,MRCR
6,% ch,-4.5,MRCR
7,No. of shares,244.89,MRCR
8,% ch week,-4.5,MRCR
9,% ch 1-mth,15.1,MRCR
10,% ch 12-mth,-24.6,MRCR
11,52 week H/L,1.7/0.4,MRCR
12,52weekHigh,1.7,MRCR
13,52weekLow,0.4,MRCR
14,Indian Promoters,40.2%,MRCR
15,Foreign collaborators,0.0%,MRCR
16,Indian inst/Mut Fund,1.4%,MRCR
17,FIIs,16.2%,MRCR
18,ADR/GDR,0.0%,MRCR
19,Free float,42.2%,MRCR
20,Shareholders,85358,MRCR
21,Pledged promoter(s) holding,0.0%,MRCR
22,REGD OFF,"3rd Floor, Mittal Tower, B - Wing, Nariman Point, Mumbai - 400 021",MRCR
23,E-MAIL,investors@mercator.in,MRCR
24,TELEPHONE,(022) 6637 3333,MRCR
25,SECTOR,SHIPPING,MRCR
26,TR AGENT,"Link Intime India, C-13, Pannalal Silk Mills Compd., LBS Road, Mumbai - 78",MRCR
27,AUDITOR,CNK & Associates,MRCR
28,CHM, H. K. Mittal,MRCR
29,COMP SEC, Amruta Sant,MRCR
30,YEAR OF INC, 1983,MRCR
31,BSE CODE, 526235,MRCR
32,FV (Rs), 1,MRCR
33,DIV YIELD (%), 9.3,MRCR
