,0,1,name
0,Price,43.0,BGRE
1,Mkt Cap,3099.0,BGRE
2,Vol,0.5,BGRE
3,P/E,14.0,BGRE
4,P/CF,7.2,BGRE
5,EPS (TTM),3.1,BGRE
6,% ch,1.2,BGRE
7,No. of shares,72.16,BGRE
8,% ch week,2.9,BGRE
9,% ch 1-mth,8.2,BGRE
10,% ch 12-mth,22.9,BGRE
11,52 week H/L,65.1/19.0,BGRE
12,52weekHigh,65.1,BGRE
13,52weekLow,19.0,BGRE
14,Indian Promoters,75.0%,BGRE
15,Foreign collaborators,0.0%,BGRE
16,Indian inst/Mut Fund,2.4%,BGRE
17,FIIs,2.3%,BGRE
18,ADR/GDR,0.0%,BGRE
19,Free float,20.3%,BGRE
20,Shareholders,109280,BGRE
21,Pledged promoter(s) holding,0.0%,BGRE
22,REGD OFF,"A-5 Pannamgadu Indl. Estate, Nellore District, Sullurpet Taluk, Andhra Pradesh-01",BGRE
23,E-MAIL,investors@bgrenergy.com,BGRE
24,TELEPHONE,(044) 2432 6171,BGRE
25,SECTOR,ENERGY SOURCES,BGRE
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",BGRE
27,AUDITOR,Manohar Chowdhary & Assoc.,BGRE
28,CHM, B. G. Raghupathy (md),BGRE
29,COMP SEC, R. Ramesh Kumar,BGRE
30,YEAR OF INC,,BGRE
31,BSE CODE, 532930,BGRE
32,FV (Rs), 10,BGRE
33,DIV YIELD (%), -,BGRE
