,0,1,name
0,Price,1628.6,BASF
1,Mkt Cap,70500.0,BASF
2,Vol,71.7,BASF
3,P/E,-374.2,BASF
4,P/CF,30.8,BASF
5,EPS (TTM),-4.4,BASF
6,% ch,0.7,BASF
7,No. of shares,43.29,BASF
8,% ch week,27.1,BASF
9,% ch 1-mth,21.5,BASF
10,% ch 12-mth,56.4,BASF
11,52 week H/L,"1,870.0/795.0",BASF
12,52weekHigh,"1,870.0",BASF
13,52weekLow,795.0,BASF
14,Indian Promoters,0.0%,BASF
15,Foreign collaborators,73.3%,BASF
16,Indian inst/Mut Fund,6.2%,BASF
17,FIIs,0.9%,BASF
18,ADR/GDR,0.0%,BASF
19,Free float,19.6%,BASF
20,Shareholders,39482,BASF
21,Pledged promoter(s) holding,0.0%,BASF
22,REGD OFF,"1st Floor, Vibgyor Towers, C-62, 'G' Block, BKC, Bandra (East), Mumbai-400 051",BASF
23,E-MAIL,pradeep.chandan@basf.com,BASF
24,TELEPHONE,(022) 6661 8000,BASF
25,SECTOR,CHEMICALS & PESTICIDES,BASF
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr., Andheri (E), Mumbai-72",BASF
27,AUDITOR,B. S. R & Co.,BASF
28,CHM, Dr. Raman Ramachandran,BASF
29,COMP SEC, Pradeep Chandan,BASF
30,YEAR OF INC, 1943,BASF
31,BSE CODE, 500042,BASF
32,FV (Rs), 10,BASF
33,DIV YIELD (%), 0.3,BASF
