,0,1,name
0,Price,423.4,APTE
1,Mkt Cap,127479.0,APTE
2,Vol,1.2,APTE
3,P/E,18.8,APTE
4,P/CF,19.7,APTE
5,EPS (TTM),22.5,APTE
6,% ch,-0.3,APTE
7,No. of shares,301.12,APTE
8,% ch week,3.5,APTE
9,% ch 1-mth,18.1,APTE
10,% ch 12-mth,9.1,APTE
11,52 week H/L,441.8/201.7,APTE
12,52weekHigh,441.8,APTE
13,52weekLow,201.7,APTE
14,Indian Promoters,0.0%,APTE
15,Foreign collaborators,71.4%,APTE
16,Indian inst/Mut Fund,4.3%,APTE
17,FIIs,13.7%,APTE
18,ADR/GDR,0.1%,APTE
19,Free float,10.5%,APTE
20,Shareholders,83493,APTE
21,Pledged promoter(s) holding,0.0%,APTE
22,REGD OFF,"152, Millennium Business Park, Sector 3, TTC IndI. Area, Navi Mumbai-10",APTE
23,E-MAIL,gunjanm@hexaware.com,APTE
24,TELEPHONE,(022) 4159 9595,APTE
25,SECTOR,SOFTWARE,APTE
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr, Andheri (E), Mumbai-72",APTE
27,AUDITOR,Deloitte Haskins & Sells,APTE
28,CHM, Atul K. Nishar,APTE
29,COMP SEC, Gunjan Methi,APTE
30,YEAR OF INC, 1990,APTE
31,BSE CODE, 532129,APTE
32,FV (Rs), 2,APTE
33,DIV YIELD (%), 2.0,APTE
