,0,1,name
0,Price,274.5,KAPW
1,Mkt Cap,42125.0,KAPW
2,Vol,0.2,KAPW
3,P/E,9.1,KAPW
4,P/CF,5.9,KAPW
5,EPS (TTM),30.2,KAPW
6,% ch,0.8,KAPW
7,No. of shares,153.46,KAPW
8,% ch week,11.6,KAPW
9,% ch 1-mth,8.3,KAPW
10,% ch 12-mth,-40.8,KAPW
11,52 week H/L,515.0/170.0,KAPW
12,52weekHigh,515.0,KAPW
13,52weekLow,170.0,KAPW
14,Indian Promoters,59.3%,KAPW
15,Foreign collaborators,0.2%,KAPW
16,Indian inst/Mut Fund,22.6%,KAPW
17,FIIs,9.6%,KAPW
18,ADR/GDR,0.0%,KAPW
19,Free float,8.4%,KAPW
20,Shareholders,21177,KAPW
21,Pledged promoter(s) holding,29.3%,KAPW
22,REGD OFF,"10, Part III, GIDC Estate, Sector 28, Gandhinagar, Gujarat - 382 028",KAPW
23,E-MAIL,rahul.shah@kalpatarupower.com,KAPW
24,TELEPHONE,(079) 2321 4000,KAPW
25,SECTOR,CAPITAL GOODS,KAPW
26,TR AGENT,"Link Intime India, 303, Shoppers`s Plaza - 5, Navrangpura, Ahmedabad-09",KAPW
27,AUDITOR,Deloitte Haskins & Sells,KAPW
28,CHM, Mofatraj P. Munot,KAPW
29,COMP SEC, Rahul Shah,KAPW
30,YEAR OF INC, 1981,KAPW
31,BSE CODE, 522287,KAPW
32,FV (Rs), 2,KAPW
33,DIV YIELD (%), 1.1,KAPW
