,0,1,name
0,Price,0.9,UNFRA
1,Mkt Cap,68.0,UNFRA
2,Vol,0.2,UNFRA
3,P/E,-0.0,UNFRA
4,P/CF,0.2,UNFRA
5,EPS (TTM),-150.3,UNFRA
6,% ch,0.0,UNFRA
7,No. of shares,74.09,UNFRA
8,% ch week,17.9,UNFRA
9,% ch 1-mth,39.4,UNFRA
10,% ch 12-mth,109.1,UNFRA
11,52 week H/L,0.9/0.3,UNFRA
12,52weekHigh,0.9,UNFRA
13,52weekLow,0.3,UNFRA
14,Indian Promoters,62.7%,UNFRA
15,Foreign collaborators,0.0%,UNFRA
16,Indian inst/Mut Fund,6.2%,UNFRA
17,FIIs,0.0%,UNFRA
18,ADR/GDR,0.0%,UNFRA
19,Free float,31.1%,UNFRA
20,Shareholders,28340,UNFRA
21,Pledged promoter(s) holding,0.0%,UNFRA
22,REGD OFF,"1252, Pushpanjali Apartment, Old Prabhadevi Road, Prabhadevi, Mumbai - 400 025",UNFRA
23,E-MAIL,prakashc@unityinfra.com,UNFRA
24,TELEPHONE,(022) 6666 5500,UNFRA
25,SECTOR,CONSTRUCTION,UNFRA
26,TR AGENT,"Link Intime India, C-13, Pannalal Silk Mills Compd, LBS Marg, Mumbai-78",UNFRA
27,AUDITOR,C. B. Chhajed & Co.,UNFRA
28,CHM, Kishore K. Avarsekar (MD),UNFRA
29,COMP SEC, Prakash Chavan,UNFRA
30,YEAR OF INC, 1997,UNFRA
31,BSE CODE, 532746,UNFRA
32,FV (Rs), 2,UNFRA
33,DIV YIELD (%), -,UNFRA
