,0,1,name
0,Price,82.5,JMSS
1,Mkt Cap,69396.0,JMSS
2,Vol,0.7,JMSS
3,P/E,8.8,JMSS
4,P/CF,6.1,JMSS
5,EPS (TTM),9.4,JMSS
6,% ch,-0.2,JMSS
7,No. of shares,841.17,JMSS
8,% ch week,-0.4,JMSS
9,% ch 1-mth,6.6,JMSS
10,% ch 12-mth,14.7,JMSS
11,52 week H/L,126.0/55.5,JMSS
12,52weekHigh,126.0,JMSS
13,52weekLow,55.5,JMSS
14,Indian Promoters,0.0%,JMSS
15,Foreign collaborators,20.7%,JMSS
16,Indian inst/Mut Fund,3.8%,JMSS
17,FIIs,0.0%,JMSS
18,ADR/GDR,0.0%,JMSS
19,Free float,37.9%,JMSS
20,Shareholders,54056,JMSS
21,Pledged promoter(s) holding,0.0%,JMSS
22,REGD OFF,"7th floor, Cnergy, Appasaheb Marathe Marg, Prabahdevi Mumbai 400025",JMSS
23,E-MAIL,shareholdergrievance@jmfl.com,JMSS
24,TELEPHONE,91-22-66303030,JMSS
25,SECTOR,INVESTMENT & FINANCE,JMSS
26,TR AGENT,Karvy Fintech Private Limited,JMSS
27,CHM, Nimesh Kampani,JMSS
28,YEAR OF INC, 1973,JMSS
29,BSE CODE, 523405,JMSS
30,FV (Rs), 1,JMSS
31,DIV YIELD (%), 1.2,JMSS
