,0,1,name
0,Price,812.0,KKCL
1,Mkt Cap,10012.0,KKCL
2,Vol,0.5,KKCL
3,P/E,20.0,KKCL
4,P/CF,12.7,KKCL
5,EPS (TTM),40.6,KKCL
6,% ch,-3.4,KKCL
7,No. of shares,12.33,KKCL
8,% ch week,6.1,KKCL
9,% ch 1-mth,12.9,KKCL
10,% ch 12-mth,-18.3,KKCL
11,52 week H/L,"1,088.0/572.2",KKCL
12,52weekHigh,"1,088.0",KKCL
13,52weekLow,572.2,KKCL
14,Indian Promoters,74.2%,KKCL
15,Foreign collaborators,0.0%,KKCL
16,Indian inst/Mut Fund,9.2%,KKCL
17,FIIs,11.1%,KKCL
18,ADR/GDR,0.0%,KKCL
19,Free float,5.5%,KKCL
20,Shareholders,4068,KKCL
21,Pledged promoter(s) holding,0.0%,KKCL
22,REGD OFF,"Kewal Kiran Estate, 460/7, I. B. Patel Road, Goregaon (E), Mumbai-400 063",KKCL
23,E-MAIL,abhijit.warange@kewalkiran.com,KKCL
24,TELEPHONE,(022) 2681 4400,KKCL
25,SECTOR,RETAIL,KKCL
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",KKCL
27,AUDITOR,Jain & Trivedi,KKCL
28,CHM, Kewalchand P. Jain (MD),KKCL
29,COMP SEC, Abhijit Warange,KKCL
30,YEAR OF INC,,KKCL
31,BSE CODE, 532732,KKCL
32,FV (Rs), 10,KKCL
33,DIV YIELD (%), 3.9,KKCL
