,0,1,name
0,Price,1.7,BILT
1,Mkt Cap,1141.0,BILT
2,Vol,402.5,BILT
3,P/E,-0.1,BILT
4,P/CF,-0.2,BILT
5,EPS (TTM),-16.9,BILT
6,% ch,-4.9,BILT
7,No. of shares,655.52,BILT
8,% ch week,-23.3,BILT
9,% ch 1-mth,-17.1,BILT
10,% ch 12-mth,167.7,BILT
11,52 week H/L,3.1/0.3,BILT
12,52weekHigh,3.1,BILT
13,52weekLow,0.3,BILT
14,Indian Promoters,49.4%,BILT
15,Foreign collaborators,0.0%,BILT
16,Indian inst/Mut Fund,14.3%,BILT
17,FIIs,16.9%,BILT
18,ADR/GDR,0.0%,BILT
19,Free float,19.4%,BILT
20,Shareholders,82669,BILT
21,Pledged promoter(s) holding,21.8%,BILT
22,REGD OFF,"P.O. Ballarpur Paper Mills, District Chandrapur, Ballarpur - 442 901",BILT
23,E-MAIL,sectdiv@bilt.com,BILT
24,TELEPHONE,(0124) 280 4242,BILT
25,SECTOR,PAPER,BILT
26,TR AGENT,"RCMC Share Registry, B-106, Sector - 2, Noida (U.P.)-201 301",BILT
27,AUDITOR,K. K. Mankeshwar & Co.,BILT
28,CHM, Gautam Thapar,BILT
29,COMP SEC, Akhil Mahajan,BILT
30,YEAR OF INC, 1945,BILT
31,BSE CODE, 500102,BILT
32,FV (Rs), 2,BILT
33,DIV YIELD (%), -,BILT
