,0,1,name
0,Price,583.9,MCDL
1,Mkt Cap,84851.0,MCDL
2,Vol,1.4,MCDL
3,P/E,13.3,MCDL
4,P/CF,9.4,MCDL
5,EPS (TTM),43.9,MCDL
6,% ch,0.4,MCDL
7,No. of shares,145.33,MCDL
8,% ch week,-0.3,MCDL
9,% ch 1-mth,-2.5,MCDL
10,% ch 12-mth,-1.2,MCDL
11,52 week H/L,743.0/443.0,MCDL
12,52weekHigh,743.0,MCDL
13,52weekLow,443.0,MCDL
14,Indian Promoters,27.5%,MCDL
15,Foreign collaborators,0.0%,MCDL
16,Indian inst/Mut Fund,6.2%,MCDL
17,FIIs,45.8%,MCDL
18,ADR/GDR,0.3%,MCDL
19,Free float,20.2%,MCDL
20,Shareholders,89114,MCDL
21,Pledged promoter(s) holding,3.8%,MCDL
22,REGD OFF,"UB Tower, No. 24, Vittal Mallya Road, Bangalore - 560 001",MCDL
23,E-MAIL,uslinvestor@ubmail.com,MCDL
24,TELEPHONE,(080) 3985 6500,MCDL
25,SECTOR,"BEVERAGES, FOOD & TOBACCO",MCDL
26,TR AGENT,"Integrated Enterprise, Ramayana Residency, Malleswaram, Bangalore - 003",MCDL
27,AUDITOR,"Walker, Chandiok & Co.",MCDL
28,CHM, Dr. Vijay Mallya,MCDL
29,COMP SEC, V. S. Venkataraman,MCDL
30,YEAR OF INC, 1898,MCDL
31,BSE CODE, 532432,MCDL
32,FV (Rs), 10,MCDL
33,DIV YIELD (%), -,MCDL
