,0,1,name
0,Price,182.0,WOND
1,Mkt Cap,10284.0,WOND
2,Vol,7.3,WOND
3,P/E,15.9,WOND
4,P/CF,10.8,WOND
5,EPS (TTM),11.5,WOND
6,% ch,0.3,WOND
7,No. of shares,56.51,WOND
8,% ch week,6.8,WOND
9,% ch 1-mth,37.4,WOND
10,% ch 12-mth,-24.2,WOND
11,52 week H/L,300.0/105.0,WOND
12,52weekHigh,300.0,WOND
13,52weekLow,105.0,WOND
14,Indian Promoters,69.4%,WOND
15,Foreign collaborators,0.0%,WOND
16,Indian inst/Mut Fund,6.2%,WOND
17,FIIs,11.2%,WOND
18,ADR/GDR,0.0%,WOND
19,Free float,30.7%,WOND
20,Shareholders,27010,WOND
21,Pledged promoter(s) holding,0.0%,WOND
22,REGD OFF,"28th km, Mysore road, Bangalore-562109 Karnataka",WOND
23,E-MAIL,investors@wonderla.com,WOND
24,TELEPHONE,,WOND
25,SECTOR,MISCELLANEOUS,WOND
26,TR AGENT,karvy computershare private limited,WOND
27,CHM, Mr. M. Ramachandran,WOND
28,YEAR OF INC, 2000,WOND
29,BSE CODE, 538268,WOND
30,FV (Rs), 10,WOND
31,DIV YIELD (%), 1.0,WOND
