,0,1,name
0,Price,160.6,REHF
1,Mkt Cap,10013.0,REHF
2,Vol,42.9,REHF
3,P/E,4.2,REHF
4,P/CF,4.8,REHF
5,EPS (TTM),37.9,REHF
6,% ch,4.6,REHF
7,No. of shares,62.35,REHF
8,% ch week,22.2,REHF
9,% ch 1-mth,21.5,REHF
10,% ch 12-mth,-49.8,REHF
11,52 week H/L,365.5/90.8,REHF
12,52weekHigh,365.5,REHF
13,52weekLow,90.8,REHF
14,Indian Promoters,37.3%,REHF
15,Foreign collaborators,0.0%,REHF
16,Indian inst/Mut Fund,16.5%,REHF
17,FIIs,30.1%,REHF
18,ADR/GDR,0.0%,REHF
19,Free float,16.2%,REHF
20,Shareholders,12020,REHF
21,Pledged promoter(s) holding,0.0%,REHF
22,REGD OFF,"Repco Tower, No. 33, North Usman Road, T. Nagar, Chennai -17",REHF
23,E-MAIL,co@repcohome.com,REHF
24,TELEPHONE,(044) 2834 0715,REHF
25,SECTOR,MISCELLANEOUS,REHF
26,TR AGENT,"Karvy Computer, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",REHF
27,AUDITOR,R. Subramanian & Co.,REHF
28,CHM, T. S. KrishnaMurthy,REHF
29,COMP SEC, K. Prabhu,REHF
30,YEAR OF INC,,REHF
31,BSE CODE, 535322,REHF
32,FV (Rs), 10,REHF
33,DIV YIELD (%), 1.4,REHF
