,0,1,name
0,Price,335.9,CENT
1,Mkt Cap,37518.0,CENT
2,Vol,71.3,CENT
3,P/E,8.1,CENT
4,P/CF,5.5,CENT
5,EPS (TTM),41.7,CENT
6,% ch,-1.4,CENT
7,No. of shares,111.70,CENT
8,% ch week,7.4,CENT
9,% ch 1-mth,12.0,CENT
10,% ch 12-mth,-60.2,CENT
11,52 week H/L,986.5/220.1,CENT
12,52weekHigh,986.5,CENT
13,52weekLow,220.1,CENT
14,Indian Promoters,40.2%,CENT
15,Foreign collaborators,0.0%,CENT
16,Indian inst/Mut Fund,14.6%,CENT
17,FIIs,10.0%,CENT
18,ADR/GDR,0.3%,CENT
19,Free float,34.9%,CENT
20,Shareholders,73480,CENT
21,Pledged promoter(s) holding,7.4%,CENT
22,REGD OFF,"Century Bhavan, Dr. Annie Besant Road, Worli, Mumbai - 400 030",CENT
23,E-MAIL,investorrelations@centurytext.com,CENT
24,TELEPHONE,(022) 2495 7000,CENT
25,SECTOR,DIVERSIFIED,CENT
26,TR AGENT,"Link Intime India, C13 Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",CENT
27,AUDITOR,Dalal & Shah,CENT
28,CHM, B. K. Birla,CENT
29,COMP SEC, D. K. Agrawal (Exec. Pres-Corp. Fin),CENT
30,YEAR OF INC, 1897,CENT
31,BSE CODE, 500040,CENT
32,FV (Rs), 10,CENT
33,DIV YIELD (%), 2.2,CENT
