,0,1,name
0,Price,1.8,PUNL
1,Mkt Cap,608.0,PUNL
2,Vol,270.7,PUNL
3,P/E,-0.0,PUNL
4,P/CF,0.5,PUNL
5,EPS (TTM),-106.4,PUNL
6,% ch,0.6,PUNL
7,No. of shares,332.10,PUNL
8,% ch week,4.6,PUNL
9,% ch 1-mth,13.0,PUNL
10,% ch 12-mth,50.0,PUNL
11,52 week H/L,3.1/0.8,PUNL
12,52weekHigh,3.1,PUNL
13,52weekLow,0.8,PUNL
14,Indian Promoters,13.9%,PUNL
15,Foreign collaborators,23.2%,PUNL
16,Indian inst/Mut Fund,6.5%,PUNL
17,FIIs,7.7%,PUNL
18,ADR/GDR,0.0%,PUNL
19,Free float,48.7%,PUNL
20,Shareholders,378219,PUNL
21,Pledged promoter(s) holding,67.2%,PUNL
22,REGD OFF,"Punj Lloyd House, 17-18, Nehru Place, New Delhi - 110 019",PUNL
23,E-MAIL,dthairani@punjlloyd.com,PUNL
24,TELEPHONE,(0124) 262 0123,PUNL
25,SECTOR,CAPITAL GOODS,PUNL
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",PUNL
27,AUDITOR,"Walker, Chandiok & Co.",PUNL
28,CHM, Atul Punj (MD),PUNL
29,COMP SEC, Dinesh Thairani,PUNL
30,YEAR OF INC, 1988,PUNL
31,BSE CODE, 532693,PUNL
32,FV (Rs), 2,PUNL
33,DIV YIELD (%), -,PUNL
