,0,1,name
0,Price,740.7,AMAR
1,Mkt Cap,126526.0,AMAR
2,Vol,1.5,AMAR
3,P/E,21.7,AMAR
4,P/CF,13.2,AMAR
5,EPS (TTM),34.1,AMAR
6,% ch,-0.5,AMAR
7,No. of shares,170.82,AMAR
8,% ch week,-1.7,AMAR
9,% ch 1-mth,4.6,AMAR
10,% ch 12-mth,19.7,AMAR
11,52 week H/L,814.0/350.3,AMAR
12,52weekHigh,814.0,AMAR
13,52weekLow,350.3,AMAR
14,Indian Promoters,20.5%,AMAR
15,Foreign collaborators,31.5%,AMAR
16,Indian inst/Mut Fund,9.5%,AMAR
17,FIIs,16.9%,AMAR
18,ADR/GDR,0.0%,AMAR
19,Free float,21.5%,AMAR
20,Shareholders,21358,AMAR
21,Pledged promoter(s) holding,1.3%,AMAR
22,REGD OFF,"Renigunta-Cuddapah Road, Karakambadi - 517 520",AMAR
23,E-MAIL,investorservices@amararaja.co.in,AMAR
24,TELEPHONE,(040) 2313 9000,AMAR
25,SECTOR,"AUTO ANCILLARIES,FORGINGS",AMAR
26,TR AGENT,"Cameo Corp. Sevices, Subramaniam Bldg., 1 Club Hse Rd., Chennai-02",AMAR
27,AUDITOR,E. Phalguna Kumar & Co.,AMAR
28,CHM, Ramachandra N. Galla,AMAR
29,COMP SEC, M. R. Rajaram,AMAR
30,YEAR OF INC, 1985,AMAR
31,BSE CODE, 500008,AMAR
32,FV (Rs), 1,AMAR
33,DIV YIELD (%), 1.5,AMAR
