,0,1,name
0,Price,7.4,OPCT
1,Mkt Cap,1800.0,OPCT
2,Vol,1.9,OPCT
3,P/E,-0.1,OPCT
4,P/CF,3.7,OPCT
5,EPS (TTM),-51.3,OPCT
6,% ch,0.0,OPCT
7,No. of shares,242.32,OPCT
8,% ch week,-2.7,OPCT
9,% ch 1-mth,-21.8,OPCT
10,% ch 12-mth,103.0,OPCT
11,52 week H/L,19.9/1.5,OPCT
12,52weekHigh,19.9,OPCT
13,52weekLow,1.5,OPCT
14,Indian Promoters,22.8%,OPCT
15,Foreign collaborators,5.4%,OPCT
16,Indian inst/Mut Fund,1.8%,OPCT
17,FIIs,20.2%,OPCT
18,ADR/GDR,0.0%,OPCT
19,Free float,49.8%,OPCT
20,Shareholders,91923,OPCT
21,Pledged promoter(s) holding,0.0%,OPCT
22,REGD OFF,"No. 83, Electronics City, Hosur Road, Bangalore - 560 100",OPCT
23,E-MAIL,investorsservices@optoindia.com,OPCT
24,TELEPHONE,(080) 2852 1040/ 42,OPCT
25,SECTOR,ELECTRONIC EQUIPMENTS,OPCT
26,TR AGENT,"Karvy Computer, Plot 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",OPCT
27,AUDITOR,Anand Amarnath & Assoc.,OPCT
28,CHM, Vinod Ramnani (MD),OPCT
29,COMP SEC, V. Sundar,OPCT
30,YEAR OF INC, 1992,OPCT
31,BSE CODE, 532391,OPCT
32,FV (Rs), 10,OPCT
33,DIV YIELD (%), -,OPCT
