,0,1,name
0,Price,164.0,CHINI
1,Mkt Cap,42566.0,CHINI
2,Vol,261.5,CHINI
3,P/E,8.4,CHINI
4,P/CF,6.4,CHINI
5,EPS (TTM),19.6,CHINI
6,% ch,3.4,CHINI
7,No. of shares,259.63,CHINI
8,% ch week,11.6,CHINI
9,% ch 1-mth,30.0,CHINI
10,% ch 12-mth,33.3,CHINI
11,52 week H/L,195.0/68.8,CHINI
12,52weekHigh,195.0,CHINI
13,52weekLow,68.8,CHINI
14,Indian Promoters,40.8%,CHINI
15,Foreign collaborators,0.0%,CHINI
16,Indian inst/Mut Fund,16.0%,CHINI
17,FIIs,18.6%,CHINI
18,ADR/GDR,0.0%,CHINI
19,Free float,24.6%,CHINI
20,Shareholders,98681,CHINI
21,Pledged promoter(s) holding,0.0%,CHINI
22,REGD OFF,"FMC Fortuna, 2nd Floor, 234/3A, A. J. C. Bose Road, Kolkata - 700 020",CHINI
23,E-MAIL,santoshk.agrawala@bcml.in,CHINI
24,TELEPHONE,(033) 2287 4749,CHINI
25,SECTOR,SUGAR,CHINI
26,TR AGENT,In-house,CHINI
27,AUDITOR,G. P. Agarwal & Co.,CHINI
28,CHM, Naresh Chandra,CHINI
29,COMP SEC, S. K. Agarwala,CHINI
30,YEAR OF INC, 1975,CHINI
31,BSE CODE, 500038,CHINI
32,FV (Rs), 1,CHINI
33,DIV YIELD (%), 1.3,CHINI
