,0,1,name
0,Price,3912.8,BRIT
1,Mkt Cap,940316.0,BRIT
2,Vol,1.7,BRIT
3,P/E,55.7,BRIT
4,P/CF,58.9,BRIT
5,EPS (TTM),70.2,BRIT
6,% ch,0.1,BRIT
7,No. of shares,240.32,BRIT
8,% ch week,1.1,BRIT
9,% ch 1-mth,2.5,BRIT
10,% ch 12-mth,54.6,BRIT
11,52 week H/L,"4,015.0/2,100.6",BRIT
12,52weekHigh,"4,015.0",BRIT
13,52weekLow,"2,100.6",BRIT
14,Indian Promoters,0.0%,BRIT
15,Foreign collaborators,50.8%,BRIT
16,Indian inst/Mut Fund,8.5%,BRIT
17,FIIs,20.5%,BRIT
18,ADR/GDR,0.0%,BRIT
19,Free float,20.3%,BRIT
20,Shareholders,45387,BRIT
21,Pledged promoter(s) holding,0.0%,BRIT
22,REGD OFF,"5/1A, Hungerford Street, Kolkata - 700 017",BRIT
23,E-MAIL,pgovindan@britindia.com,BRIT
24,TELEPHONE,(080) 3940 0080,BRIT
25,SECTOR,"BEVERAGES, FOOD & TOBACCO",BRIT
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr., Andheri (E), Mumbai-72",BRIT
27,AUDITOR,B. S. R & Co.,BRIT
28,CHM, Nusli Neville Wadia,BRIT
29,COMP SEC, Vivek P Raizada,BRIT
30,YEAR OF INC, 1918,BRIT
31,BSE CODE, 500825,BRIT
32,FV (Rs), 2,BRIT
33,DIV YIELD (%), 0.9,BRIT
