,0,1,name
0,Price,47.0,ADHT
1,Mkt Cap,2170.0,ADHT
2,Vol,1.2,ADHT
3,P/E,21.5,ADHT
4,P/CF,14.4,ADHT
5,EPS (TTM),2.2,ADHT
6,% ch,0.4,ADHT
7,No. of shares,46.22,ADHT
8,% ch week,4.3,ADHT
9,% ch 1-mth,14.8,ADHT
10,% ch 12-mth,-11.3,ADHT
11,52 week H/L,64.9/24.9,ADHT
12,52weekHigh,64.9,ADHT
13,52weekLow,24.9,ADHT
14,Indian Promoters,50.2%,ADHT
15,Foreign collaborators,0.0%,ADHT
16,Indian inst/Mut Fund,0.1%,ADHT
17,FIIs,0.0%,ADHT
18,ADR/GDR,0.0%,ADHT
19,Free float,49.7%,ADHT
20,Shareholders,4849,ADHT
21,Pledged promoter(s) holding,0.0%,ADHT
22,REGD OFF,"18A & 18B, Jolly Maker Chambers - 2, Nariman Point, Mumbai - 400 021",ADHT
23,E-MAIL,cs.ho@advanihotels.com,ADHT
24,TELEPHONE,(022) 2285 0101,ADHT
25,SECTOR,HOTELS,ADHT
26,TR AGENT,"Datamatics Financial, B-5, Cross Lane, MIDC, Marol, Andheri (E), Mumbai-93",ADHT
27,AUDITOR,J. G. Verma & Co.,ADHT
28,CHM, Sunder G. Advani (MD),ADHT
29,COMP SEC, Raju Bamane,ADHT
30,YEAR OF INC, 1987,ADHT
31,BSE CODE, 523269,ADHT
32,FV (Rs), 2,ADHT
33,DIV YIELD (%), 4.3,ADHT
