,0,1,name
0,Price,35.1,ARMI
1,Mkt Cap,9050.0,ARMI
2,Vol,6.6,ARMI
3,P/E,9.6,ARMI
4,P/CF,1.9,ARMI
5,EPS (TTM),3.7,ARMI
6,% ch,-1.1,ARMI
7,No. of shares,258.20,ARMI
8,% ch week,3.5,ARMI
9,% ch 1-mth,13.2,ARMI
10,% ch 12-mth,-28.1,ARMI
11,52 week H/L,59.0/19.0,ARMI
12,52weekHigh,59.0,ARMI
13,52weekLow,19.0,ARMI
14,Indian Promoters,43.8%,ARMI
15,Foreign collaborators,0.0%,ARMI
16,Indian inst/Mut Fund,14.2%,ARMI
17,FIIs,22.8%,ARMI
18,ADR/GDR,0.2%,ARMI
19,Free float,19.0%,ARMI
20,Shareholders,187884,ARMI
21,Pledged promoter(s) holding,0.4%,ARMI
22,REGD OFF,"Naroda Road, Ahmedabad - 380 025",ARMI
23,E-MAIL,rv.bhimani@arvind.com,ARMI
24,TELEPHONE,(079) 3013 8000,ARMI
25,SECTOR,TEXTILES,ARMI
26,TR AGENT,"Sharepro Services, 416-420, Devnandan Mall, Ellisbridge, Ahmedabad-06",ARMI
27,AUDITOR,Sorab S. Engineer & Co.,ARMI
28,CHM, Sanjay S. Lalbhai (MD),ARMI
29,COMP SEC, R. V. Bhimani,ARMI
30,YEAR OF INC, 1931,ARMI
31,BSE CODE, 500101,ARMI
32,FV (Rs), 10,ARMI
33,DIV YIELD (%), 5.7,ARMI
